number,incident_state,reassignment_count,reopen_count,made_sla,caller_id,opened_by,opened_at,contact_type,location,category,subcategory,u_symptom,impact,urgency,priority,assignment_group,assigned_to,knowledge,resolved_by,resolved_at
INC0000317,Resolved,0,0,True,Caller 387,Opened by  433,2016-02-29 14:40:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-04-25 17:06:00
INC0000317,Closed,0,0,False,Caller 387,Opened by  433,2016-02-29 14:40:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-04-25 17:06:00
INC0000318,Active,0,0,True,Caller 3038,Opened by  433,2016-02-29 14:43:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-03-28 12:10:00
INC0000318,Awaiting User Info,0,0,True,Caller 3038,Opened by  433,2016-02-29 14:43:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-03-28 12:10:00
INC0000318,Resolved,0,0,True,Caller 3038,Opened by  433,2016-02-29 14:43:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-03-28 12:10:00
INC0000318,Closed,0,0,False,Caller 3038,Opened by  433,2016-02-29 14:43:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-03-28 12:10:00
INC0000324,Active,0,0,True,Caller 787,Opened by  381,2016-02-29 14:47:00,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-06-16 09:34:00
INC0000324,Awaiting User Info,0,0,True,Caller 787,Opened by  381,2016-02-29 14:47:00,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-06-16 09:34:00
INC0000324,Resolved,0,0,True,Caller 787,Opened by  381,2016-02-29 14:47:00,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,False,Resolved by 165,2016-06-16 09:34:00
INC0000324,Closed,0,0,False,Caller 787,Opened by  381,2016-02-29 14:47:00,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,False,Resolved by 165,2016-06-16 09:34:00
INC0000325,Active,0,0,True,Caller 369,Opened by  433,2016-02-29 14:49:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-16 08:56:00
INC0000325,Awaiting User Info,0,0,True,Caller 369,Opened by  433,2016-02-29 14:49:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-16 08:56:00
INC0000325,Resolved,0,0,True,Caller 369,Opened by  433,2016-02-29 14:49:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-16 08:56:00
INC0000325,Closed,0,0,False,Caller 369,Opened by  433,2016-02-29 14:49:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-16 08:56:00
INC0000330,Active,0,0,True,Caller 4162,Opened by  433,2016-02-29 14:52:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-18 13:44:00
INC0000330,Awaiting User Info,0,0,True,Caller 4162,Opened by  433,2016-02-29 14:52:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-18 13:44:00
INC0000330,Resolved,0,0,True,Caller 4162,Opened by  433,2016-02-29 14:52:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-18 13:44:00
INC0000330,Closed,0,0,False,Caller 4162,Opened by  433,2016-02-29 14:52:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-18 13:44:00
INC0000333,Awaiting User Info,0,0,True,Caller 369,Opened by  433,2016-02-29 14:56:00,Phone,Location 204,Category 45,Subcategory 223,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-04-29 09:41:00
INC0000333,Resolved,0,0,True,Caller 369,Opened by  433,2016-02-29 14:56:00,Phone,Location 204,Category 45,Subcategory 223,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-04-29 09:41:00
INC0000333,Closed,0,0,False,Caller 369,Opened by  433,2016-02-29 14:56:00,Phone,Location 204,Category 45,Subcategory 223,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-04-29 09:41:00
INC0000336,Awaiting User Info,0,0,True,Caller 387,Opened by  433,2016-02-29 15:03:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-03-10 17:27:00
INC0000336,Resolved,0,0,True,Caller 387,Opened by  433,2016-02-29 15:03:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-03-10 17:27:00
INC0000336,Closed,0,0,False,Caller 387,Opened by  433,2016-02-29 15:03:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 175,True,Resolved by 158,2016-03-10 17:27:00
INC0000338,Awaiting User Info,0,0,True,Caller 4162,Opened by  433,2016-02-29 15:10:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 158,2016-04-05 14:18:00
INC0000338,Resolved,0,0,True,Caller 4162,Opened by  433,2016-02-29 15:10:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 158,2016-04-05 14:18:00
INC0000338,Closed,0,0,False,Caller 4162,Opened by  433,2016-02-29 15:10:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 158,2016-04-05 14:18:00
INC0000341,Active,0,0,True,Caller 527,Opened by  433,2016-02-29 15:13:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,True,Resolved by 16,2016-08-02 14:33:00
INC0000341,Awaiting User Info,0,0,True,Caller 527,Opened by  433,2016-02-29 15:13:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,True,Resolved by 16,2016-08-02 14:33:00
INC0000341,Resolved,0,0,True,Caller 527,Opened by  433,2016-02-29 15:13:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,True,Resolved by 16,2016-08-02 14:33:00
INC0000341,Closed,0,0,False,Caller 527,Opened by  433,2016-02-29 15:13:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,True,Resolved by 16,2016-08-02 14:33:00
INC0000341,Awaiting User Info,0,0,True,Caller 527,Opened by  433,2016-02-29 15:13:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 193,True,Resolved by 16,2016-08-02 14:33:00
INC0000341,Active,0,0,True,Caller 527,Opened by  433,2016-02-29 15:13:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 193,True,Resolved by 16,2016-08-02 14:33:00
INC0000343,Active,0,0,True,Caller 409,Opened by  381,2016-02-29 15:14:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 314,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-12-22 09:31:00
INC0000343,Awaiting User Info,0,0,True,Caller 409,Opened by  381,2016-02-29 15:14:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 314,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-12-22 09:31:00
INC0000343,Resolved,0,0,True,Caller 409,Opened by  381,2016-02-29 15:14:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 314,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,False,Resolved by 165,2016-12-22 09:31:00
INC0000343,Closed,0,0,False,Caller 409,Opened by  381,2016-02-29 15:14:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 314,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,False,Resolved by 165,2016-12-22 09:31:00
INC0000348,Active,0,0,True,Caller 3972,Opened by  381,2016-02-29 15:22:00,Phone,Location 224,Category 45,Subcategory 88,Symptom 270,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-04-18 09:44:00
INC0000348,Awaiting User Info,0,0,True,Caller 3972,Opened by  381,2016-02-29 15:22:00,Phone,Location 224,Category 45,Subcategory 88,Symptom 270,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-04-18 09:44:00
INC0000348,Resolved,0,0,True,Caller 3972,Opened by  381,2016-02-29 15:22:00,Phone,Location 224,Category 45,Subcategory 88,Symptom 270,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-04-18 09:44:00
INC0000348,Closed,0,0,False,Caller 3972,Opened by  381,2016-02-29 15:22:00,Phone,Location 224,Category 45,Subcategory 88,Symptom 270,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-04-18 09:44:00
INC0000351,Active,0,0,True,Caller 3038,Opened by  433,2016-02-29 15:24:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-21 16:11:00
INC0000351,Awaiting User Info,0,0,True,Caller 3038,Opened by  433,2016-02-29 15:24:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-21 16:11:00
INC0000351,Resolved,0,0,True,Caller 3038,Opened by  433,2016-02-29 15:24:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-21 16:11:00
INC0000351,Closed,0,0,False,Caller 3038,Opened by  433,2016-02-29 15:24:00,Phone,Location 204,Category 45,Subcategory 220,Unknown,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-21 16:11:00
INC0000358,New,0,0,True,Caller 1960,Opened by  185,2016-02-29 15:36:00,Phone,Unknown,Unknown,Unknown,Unknown,3 - Low,2 - Medium,3 - Moderate,Unknown,Unknown,True,Resolved by 89,2016-02-29 15:43:00
INC0000358,Resolved,0,0,True,Caller 1960,Opened by  185,2016-02-29 15:36:00,Phone,Unknown,Unknown,Unknown,Unknown,3 - Low,2 - Medium,3 - Moderate,Unknown,Unknown,True,Resolved by 89,2016-02-29 15:43:00
INC0000358,Closed,0,0,True,Caller 1960,Opened by  185,2016-02-29 15:36:00,Phone,Unknown,Unknown,Unknown,Unknown,3 - Low,2 - Medium,3 - Moderate,Unknown,Unknown,True,Resolved by 89,2016-02-29 15:43:00
INC0000359,Active,0,0,True,Caller 396,Opened by  381,2016-02-29 15:37:00,Phone,Location 204,Unknown,Unknown,Unknown,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-07-12 09:42:00
INC0000359,Awaiting User Info,0,0,True,Caller 396,Opened by  381,2016-02-29 15:37:00,Phone,Location 204,Unknown,Unknown,Unknown,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-07-12 09:42:00
INC0000359,Resolved,0,0,True,Caller 396,Opened by  381,2016-02-29 15:37:00,Phone,Location 204,Unknown,Unknown,Unknown,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-07-12 09:42:00
INC0000359,Closed,0,0,False,Caller 396,Opened by  381,2016-02-29 15:37:00,Phone,Location 204,Unknown,Unknown,Unknown,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-07-12 09:42:00
INC0000363,Active,0,0,True,Caller 1519,Opened by  381,2016-02-29 15:45:00,Phone,Location 245,Category 45,Subcategory 88,Symptom 312,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-03-28 14:56:00
INC0000363,Awaiting User Info,0,0,True,Caller 1519,Opened by  381,2016-02-29 15:45:00,Phone,Location 245,Category 45,Subcategory 88,Symptom 312,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-03-28 14:56:00
INC0000363,Resolved,0,0,True,Caller 1519,Opened by  381,2016-02-29 15:45:00,Phone,Location 245,Category 45,Subcategory 88,Symptom 312,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-03-28 14:56:00
INC0000363,Closed,0,0,False,Caller 1519,Opened by  381,2016-02-29 15:45:00,Phone,Location 245,Category 45,Subcategory 88,Symptom 312,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-03-28 14:56:00
INC0000370,New,0,0,True,Caller 4288,Opened by  386,2016-02-29 15:53:00,Phone,Location 51,Category 37,Subcategory 135,Symptom 84,1 - High,1 - High,1 - Critical,Group 30,Resolver 201,True,Resolved by 183,2016-03-01 08:31:00
INC0000370,Active,0,0,True,Caller 4288,Opened by  386,2016-02-29 15:53:00,Phone,Location 51,Category 37,Subcategory 135,Symptom 87,1 - High,1 - High,1 - Critical,Group 30,Resolver 201,True,Resolved by 183,2016-03-01 08:31:00
INC0000370,Resolved,0,0,True,Caller 4288,Opened by  386,2016-02-29 15:53:00,Phone,Location 51,Category 37,Subcategory 135,Symptom 87,1 - High,1 - High,1 - Critical,Group 30,Resolver 201,True,Resolved by 183,2016-03-01 08:31:00
INC0000370,Closed,0,0,False,Caller 4288,Opened by  386,2016-02-29 15:53:00,Phone,Location 51,Category 37,Subcategory 135,Symptom 87,1 - High,1 - High,1 - Critical,Group 30,Resolver 201,True,Resolved by 183,2016-03-01 08:31:00
INC0000371,Active,0,0,True,Caller 3728,Opened by  381,2016-02-29 15:53:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-03-29 17:54:00
INC0000371,Awaiting User Info,0,0,True,Caller 3728,Opened by  381,2016-02-29 15:53:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-03-29 17:54:00
INC0000371,Resolved,0,0,True,Caller 3728,Opened by  381,2016-02-29 15:53:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-03-29 17:54:00
INC0000371,Closed,0,0,False,Caller 3728,Opened by  381,2016-02-29 15:53:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-03-29 17:54:00
INC0000373,Active,0,0,True,Caller 4246,Opened by  325,2016-02-29 15:55:00,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,3 - Low,3 - Low,3 - Moderate,Group 33,Resolver 159,True,Resolved by 143,2016-03-10 17:51:00
INC0000373,Awaiting User Info,0,0,True,Caller 4246,Opened by  325,2016-02-29 15:55:00,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,3 - Low,3 - Low,3 - Moderate,Group 33,Resolver 159,True,Resolved by 143,2016-03-10 17:51:00
INC0000373,Awaiting Problem,0,0,True,Caller 4246,Opened by  325,2016-02-29 15:55:00,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,3 - Low,3 - Low,3 - Moderate,Group 33,Resolver 159,True,Resolved by 143,2016-03-10 17:51:00
INC0000373,Resolved,0,0,True,Caller 4246,Opened by  325,2016-02-29 15:55:00,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,3 - Low,3 - Low,3 - Moderate,Group 33,Resolver 159,True,Resolved by 143,2016-03-10 17:51:00
INC0000373,Closed,0,0,False,Caller 4246,Opened by  325,2016-02-29 15:55:00,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,3 - Low,3 - Low,3 - Moderate,Group 33,Resolver 159,True,Resolved by 143,2016-03-10 17:51:00
INC0000375,Active,0,0,True,Caller 4980,Opened by  381,2016-02-29 16:09:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 312,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-05-19 15:24:00
INC0000375,Awaiting User Info,0,0,True,Caller 4980,Opened by  381,2016-02-29 16:09:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 312,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-05-19 15:24:00
INC0000375,Resolved,0,0,True,Caller 4980,Opened by  381,2016-02-29 16:09:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 312,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-05-19 15:24:00
INC0000375,Closed,0,0,False,Caller 4980,Opened by  381,2016-02-29 16:09:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 312,2 - Medium,3 - Low,3 - Moderate,Group 31,Resolver 182,True,Resolved by 165,2016-05-19 15:24:00
INC0000377,Active,0,0,True,Caller 379,Opened by  221,2016-02-29 16:18:00,Phone,Location 93,Category 26,Subcategory 175,Symptom 208,3 - Low,2 - Medium,3 - Moderate,Group 23,Unknown,True,Resolved by 62,2016-02-29 16:38:00
INC0000377,Resolved,0,0,True,Caller 379,Opened by  221,2016-02-29 16:18:00,Phone,Location 93,Category 26,Subcategory 175,Symptom 208,3 - Low,2 - Medium,3 - Moderate,Group 23,Unknown,True,Resolved by 62,2016-02-29 16:38:00
INC0000377,Closed,0,0,True,Caller 379,Opened by  221,2016-02-29 16:18:00,Phone,Location 93,Category 26,Subcategory 175,Symptom 208,3 - Low,2 - Medium,3 - Moderate,Group 23,Unknown,True,Resolved by 62,2016-02-29 16:38:00
INC0000388,New,0,0,True,Caller 2020,Opened by  221,2016-02-29 16:43:00,Phone,Location 204,Category 45,Subcategory 94,Symptom 208,1 - High,1 - High,1 - Critical,Group 33,Resolver 216,True,Resolved by 197,2016-03-22 16:47:00
INC0000388,Awaiting User Info,0,0,True,Caller 2020,Opened by  221,2016-02-29 16:43:00,Phone,Location 204,Category 45,Subcategory 94,Symptom 208,1 - High,1 - High,1 - Critical,Group 33,Resolver 216,True,Resolved by 197,2016-03-22 16:47:00
INC0000388,Active,0,0,True,Caller 2020,Opened by  221,2016-02-29 16:43:00,Phone,Location 204,Category 45,Subcategory 94,Symptom 208,1 - High,1 - High,1 - Critical,Group 33,Resolver 216,True,Resolved by 197,2016-03-22 16:47:00
INC0000388,Resolved,0,0,True,Caller 2020,Opened by  221,2016-02-29 16:43:00,Phone,Location 204,Category 45,Subcategory 94,Symptom 208,1 - High,1 - High,1 - Critical,Group 33,Resolver 216,True,Resolved by 197,2016-03-22 16:47:00
INC0000388,Closed,0,0,False,Caller 2020,Opened by  221,2016-02-29 16:43:00,Phone,Location 204,Category 45,Subcategory 94,Symptom 208,1 - High,1 - High,1 - Critical,Group 33,Resolver 216,True,Resolved by 197,2016-03-22 16:47:00
INC0000433,New,0,0,True,Caller 2692,Opened by  305,2016-02-29 20:32:00,Phone,Location 143,Category 19,Subcategory 289,Symptom 117,1 - High,1 - High,1 - Critical,Group 61,Resolver 165,True,Resolved by 134,2016-03-25 23:57:00
INC0000433,Active,0,0,True,Caller 2692,Opened by  305,2016-02-29 20:32:00,Phone,Location 143,Category 19,Subcategory 289,Symptom 117,1 - High,1 - High,1 - Critical,Group 61,Resolver 165,True,Resolved by 134,2016-03-25 23:57:00
INC0000433,Resolved,0,0,True,Caller 2692,Opened by  305,2016-02-29 20:32:00,Phone,Location 143,Category 19,Subcategory 289,Symptom 117,1 - High,1 - High,1 - Critical,Group 61,Resolver 165,True,Resolved by 134,2016-03-25 23:57:00
INC0000433,Closed,0,0,False,Caller 2692,Opened by  305,2016-02-29 20:32:00,Phone,Location 143,Category 19,Subcategory 289,Symptom 117,1 - High,1 - High,1 - Critical,Group 61,Resolver 165,True,Resolved by 134,2016-03-25 23:57:00
INC0000441,New,0,0,True,Caller 1641,Opened by  239,2016-02-29 22:20:00,Phone,Location 15,Category 45,Subcategory 229,Symptom 189,1 - High,1 - High,1 - Critical,Group 12,Resolver 64,True,Resolved by 57,2016-03-15 13:51:00
INC0000441,New,0,0,True,Caller 1641,Opened by  239,2016-02-29 22:20:00,Phone,Location 18,Category 45,Subcategory 229,Symptom 189,1 - High,1 - High,1 - Critical,Group 12,Resolver 64,True,Resolved by 57,2016-03-15 13:51:00
INC0000441,New,1,0,True,Caller 1641,Opened by  239,2016-02-29 22:20:00,Phone,Location 18,Category 45,Subcategory 94,Symptom 189,1 - High,1 - High,1 - Critical,Group 33,Resolver 64,True,Resolved by 57,2016-03-15 13:51:00
INC0000441,New,2,0,True,Caller 1641,Opened by  239,2016-02-29 22:20:00,Phone,Location 18,Category 45,Subcategory 229,Symptom 236,1 - High,1 - High,1 - Critical,Group 37,Resolver 64,True,Resolved by 57,2016-03-15 13:51:00
INC0000441,New,3,0,True,Caller 1641,Opened by  239,2016-02-29 22:20:00,Phone,Location 18,Category 45,Subcategory 229,Symptom 236,1 - High,1 - High,1 - Critical,Group 15,Resolver 64,True,Resolved by 57,2016-03-15 13:51:00
